city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,id
Carrollton,Carrollton,TX,Texas,48113,Dallas,32.989,-96.8999,1840019436
Grand Junction,Grand Junction,CO,Colorado,8077,Mesa,39.0876,-108.5673,1840020230
Charleston,Charleston,WV,West Virginia,54039,Kanawha,38.3484,-81.6323,1840006196
Orange,Orange,CA,California,6059,Orange,33.8038,-117.8218,1840020582
Fullerton,Fullerton,CA,California,6059,Orange,33.8841,-117.9279,1840020576
Greeley,Greeley,CO,Colorado,8123,Weld,40.4151,-104.7706,1840020149
Carolina,Carolina,PR,Puerto Rico,72031,Carolina,18.4054,-65.9792,1630035637
Las Cruces,Las Cruces,NM,New Mexico,35013,Doña Ana,32.3265,-106.7892,1840020683
Panama City,Panama City,FL,Florida,12005,Bay,30.1995,-85.6004,1840015034
Harlingen,Harlingen,TX,Texas,48061,Cameron,26.1917,-97.6976,1840021036
West Valley City,West Valley City,UT,Utah,49035,Salt Lake,40.6889,-112.0115,1840021389
Hampton,Hampton,VA,Virginia,51650,Hampton,37.0551,-76.363,1840003866
Warren,Warren,MI,Michigan,26099,Macomb,42.4934,-83.027,1840002418
Mauldin,Mauldin,SC,South Carolina,45045,Greenville,34.7849,-82.3005,1840015476
Bloomington,Bloomington,IL,Illinois,17113,McLean,40.4757,-88.9703,1840007207
Coral Springs,Coral Springs,FL,Florida,12011,Broward,26.2702,-80.2591,1840015134
Round Rock,Round Rock,TX,Texas,48491,Williamson,30.5254,-97.666,1840020879
Yakima,Yakima,WA,Washington,53077,Yakima,46.5923,-120.5496,1840021154
Sterling Heights,Sterling Heights,MI,Michigan,26099,Macomb,42.5809,-83.0305,1840003094
Kent,Kent,WA,Washington,53033,King,47.3887,-122.2129,1840018424
Burlington,Burlington,NC,North Carolina,37001,Alamance,36.0758,-79.4686,1840013362
Bellingham,Bellingham,WA,Washington,53073,Whatcom,48.7543,-122.4687,1840018346
Santa Clara,Santa Clara,CA,California,6085,Santa Clara,37.3645,-121.968,1840021571
Racine,Racine,WI,Wisconsin,55101,Racine,42.7274,-87.8135,1840002493
Greenville,Greenville,NC,North Carolina,37147,Pitt,35.5956,-77.3768,1840013407
Stamford,Stamford,CT,Connecticut,9001,Fairfield,41.1035,-73.5583,1840004841
Elizabeth,Elizabeth,NJ,New Jersey,34039,Union,40.6657,-74.1912,1840003613
Johnson City,Johnson City,TN,Tennessee,47179,Washington,36.3406,-82.3803,1840014462
Lynchburg,Lynchburg,VA,Virginia,51680,Lynchburg,37.4003,-79.1909,1840003855
Simi Valley,Simi Valley,CA,California,6111,Ventura,34.2663,-118.749,1840021843
Fort Smith,Fort Smith,AR,Arkansas,5131,Sebastian,35.3493,-94.3695,1840013456
Kenosha,Kenosha,WI,Wisconsin,55059,Kenosha,42.5864,-87.8765,1840003160
Norman,Norman,OK,Oklahoma,40027,Cleveland,35.2335,-97.3471,1840020451
South Lyon,South Lyon,MI,Michigan,26125,Oakland,42.4614,-83.6526,1840002432
Boulder,Boulder,CO,Colorado,8013,Boulder,40.0249,-105.2523,1840018774
Abilene,Abilene,TX,Texas,48441,Taylor,32.4543,-99.7384,1840019476
Lehigh Acres,Lehigh Acres,FL,Florida,12071,Lee,26.612,-81.6388,1840014220
Pearland,Pearland,TX,Texas,48039,Brazoria,29.5585,-95.3215,1840020979
Berkeley,Berkeley,CA,California,6001,Alameda,37.8723,-122.276,1840018914
Richardson,Richardson,TX,Texas,48113,Dallas,32.9717,-96.7093,1840020710
Redding,Redding,CA,California,6089,Shasta,40.5698,-122.365,1840020141
Arvada,Arvada,CO,Colorado,8059,Jefferson,39.8321,-105.1511,1840018788
East Los Angeles,East Los Angeles,CA,California,6037,Los Angeles,34.0326,-118.1691,1840019206
St. George,St. George,UT,Utah,49053,Washington,37.077,-113.577,1840021559
Billings,Billings,MT,Montana,30111,Yellowstone,45.7891,-108.5524,1840018496
Yuba City,Yuba City,CA,California,6101,Sutter,39.1357,-121.6381,1840021463
Rochester,Rochester,MN,Minnesota,27109,Olmsted,44.0151,-92.4778,1840008987
Leominster,Leominster,MA,Massachusetts,25027,Worcester,42.5209,-71.7717,1840000437
Kingsport,Kingsport,TN,Tennessee,47163,Sullivan,36.5224,-82.5453,1840014425
Duluth,Duluth,MN,Minnesota,27137,St. Louis,46.7756,-92.1392,1840007685
Rock Hill,Rock Hill,SC,South Carolina,45091,York,34.9416,-81.0244,1840014618
Gilroy,Gilroy,CA,California,6085,Santa Clara,37.0047,-121.5855,1840020327
Cambridge,Cambridge,MA,Massachusetts,25017,Middlesex,42.3759,-71.1185,1840000429
Sugar Land,Sugar Land,TX,Texas,48157,Fort Bend,29.5935,-95.6357,1840022217
Texas City,Texas City,TX,Texas,48167,Galveston,29.4128,-94.9658,1840022234
Iowa City,Iowa City,IA,Iowa,19103,Johnson,41.6559,-91.5303,1840000532
Saginaw,Saginaw,MI,Michigan,26145,Saginaw,43.4199,-83.9501,1840002813
Chico,Chico,CA,California,6007,Butte,39.7575,-121.8152,1840018778
Dover,Dover,DE,Delaware,10001,Kent,39.161,-75.5203,1840005810
Clearwater,Clearwater,FL,Florida,12103,Pinellas,27.9789,-82.7622,1840015110
Coeur d'Alene,Coeur d'Alene,ID,Idaho,16055,Kootenai,47.7041,-116.7935,1840018402
Seaside,Seaside,CA,California,6053,Monterey,36.6224,-121.8191,1840021634
Independence,Independence,MO,Missouri,29095,Jackson,39.0871,-94.3501,1840008534
West Jordan,West Jordan,UT,Utah,49035,Salt Lake,40.6024,-112.0008,1840021388
Brandon,Brandon,FL,Florida,12057,Hillsborough,27.9367,-82.3,1840014151
Bloomington,Bloomington,IN,Indiana,18105,Monroe,39.1637,-86.5257,1840007376
El Monte,El Monte,CA,California,6037,Los Angeles,34.0739,-118.0291,1840020480
North Charleston,North Charleston,SC,South Carolina,45019,Charleston,32.9066,-80.0722,1840015164
Carlsbad,Carlsbad,CA,California,6073,San Diego,33.1247,-117.2837,1840019352
St. Cloud,St. Cloud,MN,Minnesota,27145,Stearns,45.5339,-94.1718,1840008881
Temecula,Temecula,CA,California,6065,Riverside,33.4928,-117.1315,1840021937
Clovis,Clovis,CA,California,6019,Fresno,36.8278,-119.6831,1840018944
Meridian,Meridian,ID,Idaho,16001,Ada,43.6112,-116.3968,1840020046
The Woodlands,The Woodlands,TX,Texas,48339,Montgomery,30.1738,-95.5134,1840019585
Ponce,Ponce,PR,Puerto Rico,72113,Ponce,18.012,-66.6198,1630023669
Westminster,Westminster,CO,Colorado,8001,Adams,39.8837,-105.0624,1840021423
Costa Mesa,Costa Mesa,CA,California,6059,Orange,33.6667,-117.9135,1840019326
Monroe,Monroe,LA,Louisiana,22073,Ouachita,32.5183,-92.0774,1840014881
Utica,Utica,NY,New York,36065,Oneida,43.0961,-75.226,1840002746
Pompano Beach,Pompano Beach,FL,Florida,12011,Broward,26.2428,-80.1312,1840015143
West Palm Beach,West Palm Beach,FL,Florida,12099,Palm Beach,26.7468,-80.1316,1840015993
Waterloo,Waterloo,IA,Iowa,19013,Black Hawk,42.492,-92.3522,1840000440
Everett,Everett,WA,Washington,53061,Snohomish,47.9525,-122.1669,1840019785
El Centro,El Centro,CA,California,6025,Imperial,32.7867,-115.5586,1840020630
Santa Fe,Santa Fe,NM,New Mexico,35049,Santa Fe,35.6619,-105.9819,1840021707
Downey,Downey,CA,California,6037,Los Angeles,33.9379,-118.1312,1840019245
Spring Hill,Spring Hill,FL,Florida,12053,Hernando,28.4797,-82.53,1840014105
Lowell,Lowell,MA,Massachusetts,25017,Middlesex,42.6389,-71.3217,1840000426
Centennial,Centennial,CO,Colorado,8005,Arapahoe,39.5926,-104.8674,1840018792
Elgin,Elgin,IL,Illinois,17089,Kane,42.0385,-88.3229,1840008134
Richmond,Richmond,CA,California,6013,Contra Costa,37.9477,-122.339,1840020277
Broken Arrow,Broken Arrow,OK,Oklahoma,40143,Tulsa,36.0365,-95.7809,1840019059
Miami Gardens,Miami Gardens,FL,Florida,12086,Miami-Dade,25.9433,-80.2426,1840015151
Bend,Bend,OR,Oregon,41017,Deschutes,44.0562,-121.3087,1840018618
Burlington,Burlington,VT,Vermont,50007,Chittenden,44.4877,-73.2314,1840002310
Jurupa Valley,Jurupa Valley,CA,California,6065,Riverside,34.001,-117.4705,1840043419
Sandy Springs,Sandy Springs,GA,Georgia,13121,Fulton,33.9366,-84.3703,1840015609
Gresham,Gresham,OR,Oregon,41051,Multnomah,45.5023,-122.4413,1840019939
Lewisville,Lewisville,TX,Texas,48121,Denton,33.0452,-96.9823,1840020639
Hillsboro,Hillsboro,OR,Oregon,41067,Washington,45.5272,-122.9361,1840019932
San Buenaventura,San Buenaventura,CA,California,6111,Ventura,34.2741,-119.2314,1840037414
Jacksonville,Jacksonville,NC,North Carolina,37133,Onslow,34.7288,-77.3941,1840014653
Pottstown,Pottstown,PA,Pennsylvania,42091,Montgomery,40.2507,-75.6444,1840001373
Inglewood,Inglewood,CA,California,6037,Los Angeles,33.9566,-118.3444,1840019237
League City,League City,TX,Texas,48167,Galveston,29.4873,-95.1087,1840020973
Eau Claire,Eau Claire,WI,Wisconsin,55035,Eau Claire,44.8199,-91.4949,1840002296
Turlock,Turlock,CA,California,6099,Stanislaus,37.5053,-120.8588,1840021533
Temple,Temple,TX,Texas,48027,Bell,31.1076,-97.3894,1840022154
Sioux City,Sioux City,IA,Iowa,19193,Woodbury,42.4959,-96.3901,1840000447
Salisbury,Salisbury,MD,Maryland,24045,Wicomico,38.3756,-75.5867,1840006219
Davie,Davie,FL,Florida,12011,Broward,26.0789,-80.287,1840017272
Daly City,Daly City,CA,California,6081,San Mateo,37.6862,-122.4685,1840018926
Highlands Ranch,Highlands Ranch,CO,Colorado,8035,Douglas,39.5419,-104.9708,1840028579
Allen,Allen,TX,Texas,48085,Collin,33.1088,-96.6735,1840019396
West Covina,West Covina,CA,California,6037,Los Angeles,34.0555,-117.9112,1840021876
Sparks,Sparks,NV,Nevada,32031,Washoe,39.5729,-119.7157,1840021337
Wichita Falls,Wichita Falls,TX,Texas,48485,Wichita,33.9072,-98.5291,1840021923
San Mateo,San Mateo,CA,California,6081,San Mateo,37.5521,-122.3122,1840021551
Columbia,Columbia,MD,Maryland,24027,Howard,39.2004,-76.859,1840005803
Norwalk,Norwalk,CA,California,6037,Los Angeles,33.9069,-118.0829,1840020501
Rialto,Rialto,CA,California,6071,San Bernardino,34.1174,-117.3894,1840020407
Manteca,Manteca,CA,California,6077,San Joaquin,37.7927,-121.2264,1840020265
Arden-Arcade,Arden-Arcade,CA,California,6067,Sacramento,38.6034,-121.381,1840036690
El Cajon,El Cajon,CA,California,6073,San Diego,32.8017,-116.9605,1840020618
Burbank,Burbank,CA,California,6037,Los Angeles,34.1879,-118.3235,1840019233
Longmont,Longmont,CO,Colorado,8013,Boulder,40.1686,-105.1005,1840020178
Renton,Renton,WA,Washington,53033,King,47.4784,-122.1919,1840019827
Vista,Vista,CA,California,6073,San Diego,33.1896,-117.2386,1840021994
Logan,Logan,UT,Utah,49005,Cache,41.74,-111.8419,1840020108
Prescott Valley,Prescott Valley,AZ,Arizona,4025,Yavapai,34.5983,-112.3176,1840021772
Vacaville,Vacaville,CA,California,6095,Solano,38.359,-121.968,1840021498
Edinburg,Edinburg,TX,Texas,48215,Hidalgo,26.3197,-98.1596,1840021020
Carmel,Carmel,IN,Indiana,18057,Hamilton,39.965,-86.146,1840007260
Spokane Valley,Spokane Valley,WA,Washington,53063,Spokane,47.6626,-117.2346,1840021094
San Angelo,San Angelo,TX,Texas,48451,Tom Green,31.4424,-100.4506,1840022146
La Crosse,La Crosse,WI,Wisconsin,55063,La Crosse,43.824,-91.2268,1840002577
Idaho Falls,Idaho Falls,ID,Idaho,16019,Bonneville,43.4872,-112.0362,1840018644
Holland,Holland,MI,Michigan,26139,Ottawa,42.7677,-86.0985,1840002996
Charlottesville,Charlottesville,VA,Virginia,51540,Charlottesville,38.0375,-78.4855,1840001678
Longview,Longview,TX,Texas,48183,Gregg,32.5193,-94.7621,1840020746
Tracy,Tracy,CA,California,6077,San Joaquin,37.7269,-121.4522,1840021518
Boca Raton,Boca Raton,FL,Florida,12099,Palm Beach,26.3752,-80.108,1840014207
Lafayette,Lafayette,CO,Colorado,8013,Boulder,39.9949,-105.0997,1840020180
Lee's Summit,Lee's Summit,MO,Missouri,29095,Jackson,38.9172,-94.3816,1840032155
Rio Rancho,Rio Rancho,NM,New Mexico,35043,Sandoval,35.2872,-106.6981,1840020387
South Fulton,South Fulton,GA,Georgia,13121,Fulton,33.6269,-84.5802,1840029465
Beaverton,Beaverton,OR,Oregon,41067,Washington,45.4779,-122.8168,1840018556
Lawrence,Lawrence,KS,Kansas,20045,Douglas,38.9597,-95.2641,1840001632
Bismarck,Bismarck,ND,North Dakota,38015,Burleigh,46.8144,-100.7694,1840001926
Orem,Orem,UT,Utah,49049,Utah,40.2983,-111.6992,1840020171
Middletown,Middletown,OH,Ohio,39017,Butler,39.5032,-84.366,1840003804
San Tan Valley,San Tan Valley,AZ,Arizona,4021,Pinal,33.1879,-111.5472,1840027990
San Marcos,San Marcos,CA,California,6073,San Diego,33.135,-117.1744,1840021991
Sandy,Sandy,UT,Utah,49035,Salt Lake,40.571,-111.8505,1840037422
Federal Way,Federal Way,WA,Washington,53033,King,47.3091,-122.3358,1840019826
Mandeville,Mandeville,LA,Louisiana,22103,St. Tammany,30.3751,-90.0904,1840015909
Hesperia,Hesperia,CA,California,6071,San Bernardino,34.3975,-117.3147,1840020404
Brockton,Brockton,MA,Massachusetts,25023,Plymouth,42.0821,-71.0242,1840000467
Compton,Compton,CA,California,6037,Los Angeles,33.893,-118.2275,1840019240
Riverview,Riverview,FL,Florida,12057,Hillsborough,27.8227,-82.3023,1840014158
Fishers,Fishers,IN,Indiana,18057,Hamilton,39.9589,-85.9661,1840010496
Sunrise,Sunrise,FL,Florida,12011,Broward,26.1547,-80.2997,1840016000
Bowling Green,Bowling Green,KY,Kentucky,21227,Warren,36.9719,-86.4373,1840013265
Roswell,Roswell,GA,Georgia,13121,Fulton,34.0391,-84.3513,1840014741
Menifee,Menifee,CA,California,6065,Riverside,33.6909,-117.1849,1840022903
Plantation,Plantation,FL,Florida,12011,Broward,26.126,-80.2617,1840015142
Dover,Dover,NH,New Hampshire,33017,Strafford,43.1887,-70.8845,1840002808
Quincy,Quincy,MA,Massachusetts,25021,Norfolk,42.2516,-71.0183,1840000461
Portsmouth,Portsmouth,VA,Virginia,51740,Portsmouth,36.8468,-76.354,1840003872
Chino,Chino,CA,California,6071,San Bernardino,33.9836,-117.6654,1840019114
Lynn,Lynn,MA,Massachusetts,25009,Essex,42.4779,-70.9663,1840000409
Edmond,Edmond,OK,Oklahoma,40109,Oklahoma,35.6689,-97.4159,1840020423
Hanford,Hanford,CA,California,6031,Kings,36.3274,-119.6549,1840020382
Dearborn,Dearborn,MI,Michigan,26163,Wayne,42.3127,-83.2129,1840003969
Livonia,Livonia,MI,Michigan,26163,Wayne,42.3972,-83.3733,1840003985
South Gate,South Gate,CA,California,6037,Los Angeles,33.9448,-118.1926,1840021870
Vineland,Vineland,NJ,New Jersey,34011,Cumberland,39.4653,-74.9981,1840001551
Florence,Florence,SC,South Carolina,45041,Florence,34.1781,-79.7877,1840013643
Portsmouth,Portsmouth,NH,New Hampshire,33015,Rockingham,43.058,-70.7826,1840002932
Slidell,Slidell,LA,Louisiana,22103,St. Tammany,30.2881,-89.7826,1840015911
Lawton,Lawton,OK,Oklahoma,40031,Comanche,34.6176,-98.4203,1840020477
Kirkland,Kirkland,WA,Washington,53033,King,47.6974,-122.2054,1840019836
Missoula,Missoula,MT,Montana,30063,Missoula,46.875,-114.0214,1840019840
Auburn,Auburn,AL,Alabama,1081,Lee,32.6087,-85.4899,1840013810
Rapid City,Rapid City,SD,South Dakota,46103,Pennington,44.0716,-103.2204,1840002180
Terre Haute,Terre Haute,IN,Indiana,18167,Vigo,39.4654,-87.3763,1840009671
Suffolk,Suffolk,VA,Virginia,51800,Suffolk,36.6953,-76.6398,1840003873
Blacksburg,Blacksburg,VA,Virginia,51121,Montgomery,37.23,-80.4279,1840006446
Mount Pleasant,Mount Pleasant,SC,South Carolina,45019,Charleston,32.8538,-79.8204,1840017286
Carson,Carson,CA,California,6037,Los Angeles,33.8374,-118.2559,1840019214
Conroe,Conroe,TX,Texas,48339,Montgomery,30.3239,-95.4825,1840019586
Alafaya,Alafaya,FL,Florida,12095,Orange,28.5278,-81.1865,1840029102
Livermore,Livermore,CA,California,6001,Alameda,37.6862,-121.7608,1840020294
Westminster,Westminster,CA,California,6059,Orange,33.7523,-117.9938,1840021969
Germantown,Germantown,MD,Maryland,24031,Montgomery,39.1755,-77.2643,1840005840
Santa Monica,Santa Monica,CA,California,6037,Los Angeles,34.0232,-118.4813,1840021866
New Braunfels,New Braunfels,TX,Texas,48091,Comal,29.6994,-98.1148,1840021341
Fall River,Fall River,MA,Massachusetts,25005,Bristol,41.7137,-71.1014,1840000497
Albany,Albany,GA,Georgia,13095,Dougherty,31.5776,-84.1762,1840013864
Miami Beach,Miami Beach,FL,Florida,12086,Miami-Dade,25.8171,-80.1396,1840015150
Norwalk,Norwalk,CT,Connecticut,9001,Fairfield,41.1144,-73.4215,1840004839
San Leandro,San Leandro,CA,California,6001,Alameda,37.7071,-122.1601,1840021538
O'Fallon,O'Fallon,MO,Missouri,29183,St. Charles,38.785,-90.7175,1840008571
Newton,Newton,MA,Massachusetts,25017,Middlesex,42.3316,-71.2085,1840000433
Muncie,Muncie,IN,Indiana,18035,Delaware,40.1989,-85.395,1840008365
Citrus Heights,Citrus Heights,CA,California,6067,Sacramento,38.6948,-121.288,1840018845
State College,State College,PA,Pennsylvania,42027,Centre,40.7909,-77.8568,1840000830
Town 'n' Country,Town 'n' Country,FL,Florida,12057,Hillsborough,28.0108,-82.576,1840029089
Decatur,Decatur,IL,Illinois,17115,Macon,39.8556,-88.9337,1840007269
Jackson,Jackson,MI,Michigan,26075,Jackson,42.2431,-84.4037,1840003173
Fort Myers,Fort Myers,FL,Florida,12071,Lee,26.6195,-81.8303,1840014226
Goodyear,Goodyear,AZ,Arizona,4013,Maricopa,33.2613,-112.3622,1840020564
Dalton,Dalton,GA,Georgia,13313,Whitfield,34.769,-84.9712,1840014651
Bryan,Bryan,TX,Texas,48041,Brazos,30.6657,-96.3668,1840019569
Waukegan,Waukegan,IL,Illinois,17097,Lake,42.3697,-87.8716,1840010113
Hawthorne,Hawthorne,CA,California,6037,Los Angeles,33.9146,-118.3476,1840020486
Anderson,Anderson,IN,Indiana,18095,Madison,40.0891,-85.6893,1840007242
Redwood City,Redwood City,CA,California,6081,San Mateo,37.5026,-122.2252,1840020304
Hoover,Hoover,AL,Alabama,1073,Jefferson,33.3754,-86.8064,1840014795
Lake Forest,Lake Forest,CA,California,6059,Orange,33.6606,-117.6712,1840020591
Napa,Napa,CA,California,6055,Napa,38.2976,-122.3011,1840020241
Whittier,Whittier,CA,California,6037,Los Angeles,33.9678,-118.0188,1840021878
Clifton,Clifton,NJ,New Jersey,34031,Passaic,40.8631,-74.1575,1840003511
Largo,Largo,FL,Florida,12103,Pinellas,27.9088,-82.7711,1840015114
Bloomington,Bloomington,MN,Minnesota,27053,Hennepin,44.8306,-93.3151,1840006747
Johns Creek,Johns Creek,GA,Georgia,13121,Fulton,34.0333,-84.2027,1840014742
Newport Beach,Newport Beach,CA,California,6059,Orange,33.6151,-117.8669,1840020581
Mission,Mission,TX,Texas,48215,Hidalgo,26.2041,-98.3251,1840021026
Milpitas,Milpitas,CA,California,6085,Santa Clara,37.4339,-121.8921,1840020329
Troy,Troy,MI,Michigan,26125,Oakland,42.5818,-83.1457,1840002434
Madera,Madera,CA,California,6039,Madera,36.9631,-120.0782,1840020300
Joplin,Joplin,MO,Missouri,29097,Jasper,37.0758,-94.5018,1840008771
Chino Hills,Chino Hills,CA,California,6071,San Bernardino,33.9508,-117.7253,1840019115
Alhambra,Alhambra,CA,California,6037,Los Angeles,34.084,-118.1355,1840019222
Franklin,Franklin,TN,Tennessee,47187,Williamson,35.9216,-86.8525,1840013380
Melbourne,Melbourne,FL,Florida,12009,Brevard,28.1085,-80.6627,1840015960
Port Huron,Port Huron,MI,Michigan,26147,St. Clair,42.9822,-82.4387,1840003953
Springfield,Springfield,OH,Ohio,39023,Clark,39.9297,-83.7957,1840003765
Mountain View,Mountain View,CA,California,6085,Santa Clara,37.4,-122.0796,1840020332
Zephyrhills,Zephyrhills,FL,Florida,12101,Pasco,28.2408,-82.1796,1840015968
St. Augustine,St. Augustine,FL,Florida,12109,St. Johns,29.8977,-81.31,1840015935
Flagstaff,Flagstaff,AZ,Arizona,4005,Coconino,35.1872,-111.6195,1840020335
Buena Park,Buena Park,CA,California,6059,Orange,33.8572,-118.0046,1840019324
Pleasanton,Pleasanton,CA,California,6001,Alameda,37.6663,-121.8805,1840020298
Silver Spring,Silver Spring,MD,Maryland,24031,Montgomery,39.0028,-77.0207,1840005845
Atascocita,Atascocita,TX,Texas,48201,Harris,29.9777,-95.1953,1840018251
Westland,Westland,MI,Michigan,26163,Wayne,42.3192,-83.3805,1840001847
Auburn,Auburn,WA,Washington,53033,King,47.3039,-122.2108,1840018416
Cranston,Cranston,RI,Rhode Island,44007,Providence,41.7658,-71.4857,1840003287
Somerville,Somerville,MA,Massachusetts,25017,Middlesex,42.3908,-71.1013,1840003123
Folsom,Folsom,CA,California,6067,Sacramento,38.6668,-121.1422,1840020246
Springdale,Springdale,AR,Arkansas,5143,Washington,36.1899,-94.1574,1840015336
Deerfield Beach,Deerfield Beach,FL,Florida,12011,Broward,26.305,-80.1277,1840015136
Warwick,Warwick,RI,Rhode Island,44003,Kent,41.7062,-71.4334,1840003344
Cicero,Cicero,IL,Illinois,17031,Cook,41.8445,-87.7593,1840009186
Farmington Hills,Farmington Hills,MI,Michigan,26125,Oakland,42.486,-83.3771,1840002442
Newark,Newark,OH,Ohio,39089,Licking,40.0705,-82.4251,1840001419
Williamsburg,Williamsburg,VA,Virginia,51830,Williamsburg,37.2692,-76.7076,1840001720
Brooklyn Park,Brooklyn Park,MN,Minnesota,27053,Hennepin,45.1112,-93.3505,1840004023
Hattiesburg,Hattiesburg,MS,Mississippi,28035,Forrest,31.3074,-89.317,1840013878
Alexandria,Alexandria,LA,Louisiana,22079,Rapides,31.2923,-92.4702,1840013873
Lawrence,Lawrence,MA,Massachusetts,25009,Essex,42.7003,-71.1626,1840000408
Florence,Florence,AL,Alabama,1077,Lauderdale,34.8303,-87.6654,1840002083
Valdosta,Valdosta,GA,Georgia,13185,Lowndes,30.8502,-83.2788,1840015894
Plymouth,Plymouth,MN,Minnesota,27053,Hennepin,45.0225,-93.4618,1840008929
Buckeye,Buckeye,AZ,Arizona,4013,Maricopa,33.4314,-112.6429,1840021939
Georgetown,Georgetown,TX,Texas,48491,Williamson,30.6668,-97.6953,1840020875
Cheyenne,Cheyenne,WY,Wyoming,56021,Laramie,41.1351,-104.79,1840018713
Cedar Park,Cedar Park,TX,Texas,48491,Williamson,30.5106,-97.8196,1840019572
The Villages,The Villages,FL,Florida,12119,Sumter,28.9021,-81.9888,1840014065
Kokomo,Kokomo,IN,Indiana,18067,Howard,40.464,-86.1277,1840013844
